user_id,qsr_txn_count_30d,qsr_spend_30d,qsr_recency_days,competitor_qsr_share_90d,grocery_spend_30d,fuel_spend_30d,weekend_dining_frequency,avg_ticket_size,dining_category_entropy,merchant_novelty_rate,campaign_exposed,income_band_encoded,age_band_encoded,region_encoded,prior_offer_redemption_rate,purchase_qsr_next_30d
256,2,29.66,20,0.2951,51.49,77.1,0,16.16,1.2524,0.271,0,1,4,2,0.1061,0
257,4,75.0,11,0.2678,65.84,116.83,0,17.38,1.4581,0.5087,0,0,4,3,0.1043,1
258,2,31.33,10,0.5445,152.22,129.69,0,12.27,1.2273,0.3589,0,3,2,1,0.318,0
259,7,159.12,2,0.5088,62.1,77.8,2,21.45,1.0636,0.2654,0,2,0,1,0.1508,0
260,0,1.95,22,0.4684,144.01,241.48,1,4.0,1.1119,0.4201,0,2,4,3,0.6044,0
261,5,81.88,3,0.1846,86.28,108.86,4,15.52,1.254,0.5047,0,2,4,2,0.4813,0
262,7,119.33,2,0.7314,169.94,104.01,0,17.49,0.8557,0.7192,1,1,4,1,0.4345,0
263,4,58.59,4,0.7167,156.08,85.51,3,16.1,1.5914,0.4177,0,2,2,1,0.1476,1
264,1,23.33,16,0.6354,75.84,188.07,0,16.88,1.5072,0.6002,1,2,1,2,0.7011,0
265,1,8.43,7,0.3682,225.9,34.07,1,14.24,1.1021,0.2114,0,2,1,1,0.0447,0
266,7,72.1,1,0.257,51.16,34.51,0,10.82,1.2543,0.2733,0,0,2,2,0.0712,0
267,12,186.16,2,0.2962,110.97,49.69,1,15.33,1.3253,0.5639,0,2,4,0,0.1199,1
268,0,0.0,6,0.6251,112.17,81.77,0,7.54,1.522,0.2501,0,1,0,0,0.2826,0
269,3,39.13,16,0.5152,127.31,98.55,3,16.03,0.7693,0.5784,0,1,2,0,0.263,0
270,3,24.27,2,0.4917,217.71,80.93,2,8.65,1.1007,0.5279,0,1,4,3,0.5385,1
271,4,71.67,6,0.2983,143.87,54.04,1,18.07,1.5613,0.4289,0,3,1,0,0.1091,0
272,3,54.88,14,0.3988,254.24,108.64,2,18.55,1.141,0.5021,1,1,2,2,0.6058,0
273,2,13.14,3,0.4683,133.87,77.09,0,6.95,1.702,0.192,0,0,3,3,0.0049,0
274,5,86.41,1,0.3668,183.49,53.22,0,18.34,1.5774,0.288,0,3,2,0,0.1974,0
275,3,79.33,12,0.5149,130.74,170.99,2,22.71,1.6979,0.8239,0,3,2,3,0.3366,0
276,3,46.76,23,0.1934,93.13,40.9,0,15.31,1.5806,0.2312,0,0,3,2,0.1265,0
277,7,60.52,1,0.2812,80.35,56.63,0,9.62,0.9959,0.2955,1,2,1,0,0.5884,1
278,1,17.79,0,0.1588,124.32,50.06,0,18.34,1.5895,0.4726,1,3,3,3,0.695,0
279,1,3.76,4,0.4093,59.69,58.91,0,12.64,1.2988,0.2545,0,0,4,3,0.2742,0
280,9,93.43,4,0.5314,86.16,13.03,0,10.49,0.957,0.5803,0,2,0,0,0.2514,1
281,4,66.19,2,0.731,138.44,45.61,1,16.92,0.9403,0.2337,0,0,0,3,0.5641,0
282,3,31.52,9,0.4298,185.48,33.93,0,11.62,1.3592,0.1195,0,2,0,2,0.3444,0
283,6,85.98,1,0.152,164.85,63.61,3,13.7,1.1687,0.6843,1,0,3,3,0.5516,0
284,7,89.46,18,0.3872,127.54,49.25,2,13.21,1.043,0.5559,1,2,1,2,0.1978,1
285,4,79.82,15,0.0951,149.6,58.0,0,19.92,1.9925,0.173,0,2,2,2,0.3913,0
286,10,103.01,1,0.2499,98.58,134.57,2,10.22,1.2492,0.2096,1,0,3,3,0.5154,1
287,1,9.78,90,0.2105,159.53,89.88,0,17.44,1.5166,0.121,0,2,2,2,0.0701,0
288,1,15.99,16,0.1753,86.32,123.97,0,11.01,1.1635,0.2243,1,0,2,0,0.0708,0
289,7,137.46,0,0.4218,112.31,56.43,0,18.59,1.4887,0.5287,0,0,3,2,0.2284,0
290,3,37.61,14,0.3311,199.61,125.64,1,12.96,1.573,0.2575,0,3,2,3,0.1902,0
291,3,40.13,1,0.2699,245.66,42.53,0,16.28,1.1856,0.2547,0,3,4,3,0.2953,0
292,4,45.66,3,0.688,131.84,110.65,1,9.89,1.1851,0.2429,1,2,2,2,0.2455,0
293,4,85.08,5,0.6623,199.5,55.09,1,22.19,1.3833,0.4243,1,3,1,1,0.5635,0
294,4,38.35,7,0.6379,122.59,51.75,1,8.38,1.3956,0.1694,0,0,1,3,0.3086,0
295,3,34.85,1,0.8957,198.39,109.17,0,12.79,1.0865,0.4031,1,1,3,0,0.4121,0
296,3,61.21,1,0.4633,89.56,165.68,0,18.87,1.0413,0.3053,0,3,2,2,0.6699,0
297,3,62.09,10,0.1281,204.37,75.41,6,20.82,1.3578,0.5995,1,3,3,1,0.4814,0
298,10,149.8,8,0.2831,140.95,52.34,3,14.44,1.1709,0.2713,0,1,2,3,0.2592,1
299,5,26.09,21,0.5178,159.84,38.5,2,6.77,1.8048,0.5083,0,1,3,2,0.5221,0
300,7,136.75,13,0.4472,73.23,13.63,5,20.21,1.5361,0.5525,1,2,1,1,0.6412,0
301,3,30.19,17,0.2705,79.21,55.76,2,9.33,1.1587,0.1854,0,0,3,3,0.346,0
302,5,83.97,12,0.3937,128.36,112.4,4,16.41,1.3368,0.2228,1,2,1,1,0.4308,1
303,2,27.51,60,0.6203,168.52,12.98,1,13.57,1.518,0.2161,0,1,0,1,0.2201,0
304,3,43.48,0,0.2901,90.95,107.15,0,15.67,1.0336,0.2324,0,1,2,3,0.7002,1
305,3,55.39,6,0.5452,93.67,55.2,4,17.94,1.1784,0.3657,1,0,1,0,0.317,0
306,6,112.08,7,0.7707,98.08,103.88,3,17.97,1.2765,0.3787,0,2,0,1,0.6672,0
307,8,119.45,4,0.31,200.23,102.19,0,15.12,1.1993,0.1886,0,3,1,3,0.484,0
308,3,31.95,46,0.7527,57.74,99.09,1,10.8,1.6459,0.19,0,1,4,3,0.1737,0
309,2,42.01,0,0.3217,131.55,95.33,0,20.24,1.4039,0.5447,0,3,4,0,0.5103,0
310,1,23.05,3,0.3886,193.76,96.63,2,17.53,1.5355,0.6594,0,1,4,1,0.275,0
311,6,129.08,4,0.2141,144.97,113.54,1,21.19,1.0082,0.2121,0,1,0,1,0.5466,0
312,7,98.98,1,0.4853,216.95,256.22,1,13.36,1.71,0.7598,0,2,0,3,0.3073,1
313,4,56.77,7,0.4591,36.1,77.38,2,12.86,1.3471,0.2693,1,0,1,2,0.5294,0
314,4,74.3,20,0.1865,191.77,60.64,0,18.59,1.3703,0.4706,0,1,3,1,0.2043,0
315,6,86.79,3,0.3184,66.41,106.57,0,15.89,0.9361,0.5328,0,2,4,3,0.3061,0
316,2,40.68,1,0.4315,115.26,158.34,0,16.67,1.7372,0.4452,0,0,1,2,0.2517,0
317,3,46.69,15,0.3662,62.69,38.2,0,15.26,1.3518,0.574,0,3,2,2,0.6856,0
318,3,34.61,5,0.7251,132.06,53.02,2,12.88,0.904,0.2096,0,1,0,2,0.4549,0
319,3,53.53,4,0.4857,174.44,26.5,1,16.34,1.3398,0.3406,1,1,2,1,0.3298,0
320,1,12.59,28,0.7987,86.93,125.89,2,17.07,1.1819,0.1864,0,1,4,0,0.355,0
321,4,90.1,2,0.5951,70.63,38.09,0,21.44,1.5522,0.4383,0,1,2,2,0.3175,0
322,7,98.73,5,0.5036,267.12,97.13,1,14.15,1.2246,0.4054,0,2,2,1,0.1353,0
323,4,37.87,8,0.3854,134.61,28.68,0,9.72,1.4643,0.3636,0,0,2,1,0.325,0
324,8,152.05,1,0.0723,202.44,102.32,2,18.9,1.0604,0.2612,0,3,2,3,0.8695,1
325,4,66.23,6,0.5772,66.09,147.51,1,15.96,0.9267,0.2084,1,0,1,2,0.4625,0
326,9,132.68,17,0.3864,126.17,84.0,3,14.87,0.9706,0.335,0,1,3,2,0.4497,1
327,4,77.05,0,0.3939,52.18,168.97,4,20.18,1.3182,0.2133,0,2,2,2,0.4375,1
328,6,90.74,3,0.2289,90.77,10.87,3,15.37,0.8681,0.335,1,1,1,1,0.6469,0
329,6,121.76,7,0.4126,59.07,66.14,3,20.79,1.2973,0.7871,0,1,2,2,0.3642,0
330,4,85.29,2,0.2283,203.14,121.51,1,21.44,1.1124,0.59,0,2,0,2,0.4583,0
331,11,191.76,2,0.2042,46.14,95.91,2,17.34,1.3172,0.2591,1,1,0,1,0.2682,1
332,2,10.06,15,0.5375,127.05,69.77,0,7.6,1.2329,0.1547,0,1,0,2,0.1183,1
333,0,0.0,82,0.7644,96.74,46.47,1,14.66,1.7117,0.3268,0,3,3,1,0.45,0
334,1,1.74,54,0.5084,29.26,46.85,0,5.18,1.1202,0.6047,1,0,1,0,0.5458,0
335,3,43.79,0,0.5157,107.35,75.02,3,15.06,0.5384,0.137,1,2,4,3,0.2726,0
336,4,49.78,3,0.7748,89.28,109.43,2,11.73,1.4626,0.7467,1,1,1,1,0.6336,0
337,2,21.67,35,0.6176,85.07,30.4,0,10.02,1.379,0.493,1,3,1,1,0.276,0
338,1,11.9,74,0.3805,183.32,91.83,2,12.81,1.1841,0.3195,0,0,3,2,0.4524,0
339,3,52.67,11,0.2101,95.23,65.7,1,15.67,1.2999,0.2524,1,0,1,1,0.1725,1
340,3,53.88,52,0.4864,62.05,25.27,2,17.87,1.3962,0.5445,0,1,4,3,0.13,0
341,5,84.65,18,0.5938,91.12,294.7,0,15.17,1.4205,0.5253,1,2,2,0,0.3191,0
342,4,66.19,3,0.1422,112.17,179.38,1,15.2,1.215,0.5969,0,0,0,3,0.3467,0
343,7,123.85,2,0.4243,72.65,17.57,1,17.56,1.3262,0.2864,0,2,4,0,0.2904,1
344,9,133.43,11,0.1378,211.73,26.85,4,15.7,1.0124,0.2502,0,1,1,0,0.4475,1
345,4,75.2,19,0.3183,102.89,36.57,0,20.16,1.314,0.7026,0,3,1,0,0.1132,0
346,7,117.81,0,0.3059,158.81,26.49,2,17.33,1.3347,0.7424,0,3,4,1,0.343,0
347,2,27.7,22,0.3314,154.1,42.32,1,13.31,1.8796,0.5915,1,2,1,3,0.4531,0
348,2,31.66,43,0.3809,108.8,49.68,0,15.45,1.4731,0.2066,1,2,3,1,0.1001,0
349,2,30.5,18,0.7653,80.52,114.93,0,16.54,1.1717,0.2604,0,2,0,2,0.4756,0
350,6,101.06,14,0.2476,174.66,34.49,3,17.52,1.2467,0.2282,1,2,4,1,0.3072,0
351,1,14.77,90,0.2087,68.71,79.0,0,12.75,1.712,0.6111,1,0,1,0,0.3706,0
352,3,49.18,4,0.2864,151.91,124.54,5,16.68,1.1581,0.6564,0,2,1,1,0.0783,1
353,3,29.81,1,0.5501,118.89,100.63,0,11.88,1.2783,0.2581,1,2,4,3,0.1728,0
354,5,91.36,2,0.3725,85.94,73.58,3,17.58,0.9669,0.4956,1,2,3,2,0.6083,1
355,3,43.31,6,0.2972,124.7,11.91,3,18.56,1.2019,0.2967,0,1,3,1,0.3219,0
356,3,53.0,8,0.3003,129.29,46.31,2,14.8,0.8416,0.1159,0,2,2,1,0.6601,0
357,1,11.05,7,0.3803,207.86,3.85,1,14.53,1.4084,0.342,0,1,3,2,0.0772,0
358,5,69.49,24,0.5017,373.22,140.57,5,13.09,1.2617,0.2304,0,1,1,0,0.6547,1
359,2,22.72,11,0.4969,44.72,60.89,0,11.16,1.3642,0.607,1,1,2,0,0.499,1
360,7,127.16,1,0.2912,107.21,39.97,4,18.13,0.8987,0.1542,1,2,1,0,0.1749,1
361,6,88.94,3,0.4581,107.5,66.46,3,14.74,1.4179,0.4068,0,0,2,0,0.023,0
362,6,106.8,1,0.3399,69.6,98.89,2,16.93,1.3152,0.7455,0,3,0,3,0.3957,1
363,3,57.54,25,0.3022,153.24,59.2,0,16.69,1.1229,0.411,0,2,3,1,0.3537,0
364,2,34.12,17,0.3906,141.66,74.14,0,15.2,1.9667,0.3754,0,3,1,0,0.6073,0
365,7,130.88,0,0.2989,156.17,50.05,3,17.97,1.3494,0.5188,0,3,2,2,0.3652,0
366,5,94.29,3,0.1277,67.47,15.12,0,19.32,1.4772,0.5176,0,1,2,1,0.4116,1
367,3,30.72,14,0.3464,47.68,119.45,0,12.02,1.6589,0.7591,1,3,0,2,0.2546,0
368,2,31.89,18,0.532,170.61,36.34,3,15.2,1.2027,0.3312,0,1,1,2,0.3852,0
369,0,2.32,74,0.4907,54.47,146.64,0,8.52,1.7509,0.8343,1,0,1,0,0.0984,0
370,8,116.01,1,0.7094,158.69,50.81,0,14.27,1.6293,0.1745,0,0,0,2,0.3948,0
371,3,52.7,10,0.724,25.74,93.46,1,14.41,1.1338,0.4482,0,0,3,1,0.2235,0
372,4,53.14,18,0.1813,104.96,115.43,0,12.23,1.1775,0.4744,0,0,2,3,0.2434,0
373,9,82.85,2,0.2559,63.92,23.87,0,10.1,1.3846,0.2674,0,1,2,2,0.4587,1
374,2,32.38,17,0.1172,72.61,35.63,1,19.73,1.0699,0.3821,1,3,0,2,0.2662,0
375,5,62.29,9,0.6989,207.15,84.48,1,11.25,0.9328,0.159,0,1,2,1,0.7771,0
376,1,8.91,37,0.0898,68.71,109.22,2,13.98,1.3984,0.4504,0,3,1,2,0.0852,0
377,7,73.05,1,0.2253,122.72,26.84,2,11.92,1.9234,0.2875,0,2,0,1,0.2611,0
378,1,25.28,90,0.7574,236.8,17.02,1,13.08,1.6729,0.2835,0,3,2,2,0.2338,0
379,4,58.36,31,0.4256,368.2,38.07,0,15.29,1.4537,0.241,0,2,3,3,0.3728,0
380,4,58.46,12,0.2234,56.02,31.03,0,17.36,1.0106,0.4696,0,3,0,1,0.1555,0
381,5,61.57,22,0.6661,210.7,37.13,3,12.78,1.1143,0.3499,0,0,0,1,0.6195,0
382,6,63.43,0,0.8012,177.7,20.6,0,10.99,1.2726,0.3247,0,1,3,1,0.1267,0
383,6,105.6,13,0.1245,96.7,72.89,2,18.35,1.383,0.4504,0,1,1,0,0.1768,0
384,1,8.15,26,0.6268,61.75,44.76,0,14.68,0.8778,0.2414,0,1,0,1,0.0513,0
385,4,26.96,1,0.6347,42.0,61.31,1,7.62,0.9277,0.185,1,1,4,3,0.2273,0
386,5,83.91,1,0.8816,132.24,21.62,1,15.8,1.3907,0.2679,0,1,1,0,0.4056,0
387,3,49.05,2,0.5087,125.69,209.58,0,19.46,1.4221,0.7612,0,3,3,0,0.3451,0
388,2,23.79,21,0.1234,128.03,78.96,0,11.74,1.2868,0.4682,0,1,3,0,0.2025,0
389,4,55.91,9,0.7193,94.4,69.23,0,14.61,1.1618,0.1678,0,3,1,2,0.3839,0
390,8,88.97,3,0.0985,122.46,21.89,3,11.2,1.6325,0.2231,0,0,2,2,0.2121,1
391,4,79.25,14,0.4345,96.7,101.69,2,19.14,0.9388,0.4702,1,2,2,2,0.1472,0
392,4,76.94,25,0.221,93.38,148.79,3,17.87,1.093,0.3437,0,1,1,2,0.0762,0
393,2,50.11,4,0.1079,140.64,32.48,0,21.37,0.8001,0.388,0,3,1,3,0.6459,0
394,6,100.77,21,0.2499,155.07,94.51,3,17.12,1.4756,0.5509,0,2,4,3,0.0378,0
395,5,90.97,15,0.2211,90.58,142.43,4,17.09,1.3087,0.0986,1,0,1,1,0.5558,0
396,9,173.72,1,0.5267,150.75,162.0,0,20.2,1.5208,0.5442,0,3,3,2,0.3806,0
397,2,47.13,3,0.9218,99.5,107.07,0,19.62,1.9386,0.3649,0,1,2,2,0.7635,0
398,1,18.09,90,0.8167,18.8,118.03,0,14.99,1.4671,0.4317,0,3,2,1,0.2308,0
399,1,11.2,41,0.2814,63.68,55.92,0,8.71,1.6334,0.5398,1,0,2,2,0.3997,0
400,4,71.91,3,0.3922,110.03,29.9,3,16.12,1.2774,0.3505,0,0,2,2,0.3364,1
401,4,48.61,8,0.3533,93.34,118.91,0,14.19,1.2569,0.8501,0,1,2,0,0.0237,0
402,9,195.34,7,0.2638,193.02,27.0,3,21.21,1.4281,0.2519,0,2,2,0,0.1507,0
403,5,55.07,2,0.4731,151.07,190.9,1,11.79,1.7552,0.0799,1,2,3,2,0.2403,1
404,5,89.18,1,0.2818,148.38,72.42,2,17.73,1.2638,0.6875,0,2,4,0,0.2009,0
405,3,33.82,7,0.7025,115.2,53.76,0,12.82,1.6698,0.2038,0,0,1,2,0.3757,0
406,3,26.59,2,0.3748,74.96,66.45,0,12.26,1.3822,0.5488,1,1,0,0,0.2405,0
407,6,79.3,0,0.4587,148.88,253.69,0,12.03,1.4356,0.1325,0,1,3,3,0.3746,0
408,2,35.0,30,0.6165,156.61,55.02,0,14.48,1.2939,0.523,0,1,1,2,0.2387,0
409,6,101.86,2,0.3244,114.55,64.06,4,17.21,1.1946,0.2398,0,1,3,0,0.2632,1
410,5,59.36,10,0.3489,157.51,106.85,2,11.33,1.237,0.7452,0,1,0,3,0.5214,0
411,1,12.99,11,0.0621,118.83,15.8,0,16.43,1.0811,0.861,0,1,0,0,0.0377,0
412,2,36.04,22,0.2336,117.53,70.35,0,15.54,1.2355,0.4023,1,2,1,3,0.3698,0
413,0,0.0,90,0.4824,76.52,40.05,0,11.02,1.5134,0.5607,1,0,0,3,0.4109,0
414,0,4.99,41,0.4557,74.77,53.8,1,15.8,1.4154,0.1403,0,3,3,2,0.1893,0
415,5,77.02,9,0.5128,85.2,40.15,3,17.36,1.4817,0.3158,0,2,1,3,0.1855,0
416,3,40.27,10,0.3361,188.07,116.1,2,11.07,1.3009,0.7063,0,2,4,3,0.282,1
417,3,38.96,4,0.6562,74.92,109.32,0,15.14,1.4069,0.2386,0,2,1,1,0.6276,0
418,8,84.51,9,0.3326,143.9,90.34,1,11.04,1.7019,0.5507,1,1,3,0,0.6098,1
419,5,75.65,5,0.2283,95.94,25.59,1,17.01,1.539,0.5163,0,3,3,0,0.3354,0
420,5,61.89,3,0.2122,46.62,36.88,0,13.87,1.3104,0.2834,1,1,1,0,0.24,1
421,3,44.8,6,0.8412,235.41,152.54,1,12.88,1.5985,0.1804,1,1,4,2,0.5079,0
422,4,56.32,9,0.9038,152.71,39.03,0,15.45,1.7326,0.1266,0,2,1,0,0.6424,0
423,7,143.36,10,0.2181,119.47,40.72,1,19.41,0.6431,0.5005,0,3,2,1,0.3017,1
424,6,107.74,11,0.6032,15.33,60.94,4,18.04,1.185,0.3495,0,1,1,1,0.1952,0
425,2,22.42,2,0.1661,114.14,341.12,0,12.18,1.3217,0.2363,0,2,2,3,0.3714,0
426,4,88.87,3,0.3536,102.42,52.87,2,22.05,1.2649,0.4191,0,2,0,0,0.573,0
427,4,46.14,8,0.6271,50.94,142.13,1,11.41,1.6971,0.8147,1,1,1,2,0.5236,1
428,4,70.86,2,0.5137,225.02,65.29,1,17.81,1.3065,0.4064,0,3,4,0,0.5795,0
429,0,0.6,36,0.4999,208.51,67.34,0,9.28,1.3871,0.4044,0,1,3,2,0.0942,0
430,2,33.3,66,0.2691,126.16,77.57,0,16.13,1.3119,0.2917,0,2,4,1,0.3892,0
431,6,115.91,5,0.5484,154.98,133.45,0,18.04,1.2615,0.684,0,2,3,2,0.5215,1
432,2,15.34,5,0.3269,24.25,21.48,0,9.89,1.4035,0.1722,1,0,2,0,0.2319,0
433,5,91.08,3,0.6259,119.05,46.45,0,17.42,1.6067,0.524,0,3,4,2,0.1466,0
434,9,151.45,15,0.2085,47.07,87.19,0,17.3,1.1263,0.4799,1,0,2,2,0.3381,1
435,4,59.83,7,0.2423,50.53,85.61,0,16.27,1.6543,0.3084,1,2,4,3,0.3273,0
436,4,60.6,32,0.1361,173.55,56.8,3,16.87,1.1809,0.5125,0,2,2,0,0.1536,0
437,1,21.78,84,0.3386,112.75,42.89,2,15.85,1.6765,0.126,0,2,2,0,0.1476,0
438,2,40.9,1,0.1927,138.35,77.58,3,20.85,1.6756,0.1692,1,3,2,3,0.4763,0
439,7,108.88,5,0.2699,113.1,91.0,2,14.56,1.2207,0.5166,0,2,0,1,0.3039,0
440,4,83.23,19,0.6429,80.52,20.04,0,19.03,1.8321,0.6922,0,1,1,2,0.0412,0
441,6,150.9,14,0.5387,153.29,77.24,1,25.5,1.7626,0.5771,0,2,4,1,0.5605,1
442,1,4.57,11,0.3468,159.63,186.84,0,10.43,1.7203,0.1313,0,2,2,2,0.4665,0
443,4,44.37,28,0.7511,129.47,21.2,0,12.87,1.3472,0.6463,1,1,0,1,0.2166,0
444,3,49.67,6,0.5812,113.09,20.43,1,19.18,1.1676,0.3929,0,1,4,3,0.3543,0
445,3,31.47,31,0.2207,117.9,61.78,3,10.52,0.9724,0.1866,0,1,4,1,0.1153,0
446,2,37.55,1,0.5967,91.13,159.06,0,14.89,1.9415,0.1698,0,3,3,2,0.0316,1
447,8,157.85,4,0.4208,199.04,39.97,1,19.0,1.8203,0.2958,0,2,1,1,0.411,0
448,5,54.52,18,0.5212,173.47,16.29,0,10.58,1.8444,0.7128,0,3,1,0,0.727,0
449,3,32.12,19,1.0,83.59,40.78,0,9.27,1.5186,0.3146,0,1,3,0,0.2451,0
450,5,97.19,2,0.1513,264.73,61.89,1,19.58,1.5104,0.7118,0,3,0,2,0.4458,0
451,1,5.01,60,0.6433,150.42,108.27,1,12.11,1.7485,0.5467,0,2,1,2,0.3221,0
452,3,46.57,9,0.1944,38.82,61.76,0,14.35,1.149,0.5084,0,1,1,2,0.6261,0
453,1,13.8,29,0.5673,113.87,113.64,0,15.32,1.1327,0.4117,0,1,3,3,0.4784,0
454,7,94.69,18,0.6806,117.03,44.94,1,13.5,1.8256,0.2462,1,3,1,0,0.3648,0
455,0,5.1,0,0.2532,133.5,89.58,1,16.11,0.933,0.8415,0,3,4,2,0.226,0
456,6,71.03,11,0.2823,52.5,59.95,2,14.16,1.0751,0.3903,0,1,3,3,0.1489,0
457,7,97.17,2,0.6113,62.99,111.82,1,14.8,1.4151,0.8254,1,2,4,2,0.1843,0
458,8,158.56,2,0.4502,77.11,51.93,1,19.6,1.407,0.4846,0,3,1,2,0.7533,1
459,3,31.07,8,0.3657,130.21,91.03,2,12.2,1.5564,0.3365,1,1,2,3,0.3705,0
460,6,108.37,34,0.3795,53.03,114.55,2,19.4,1.4876,0.4288,1,1,2,3,0.447,1
461,9,120.92,10,0.3492,236.34,105.82,2,14.2,1.1429,0.1704,0,2,4,1,0.3282,0
462,5,79.27,2,0.4401,57.1,90.18,0,16.27,1.0006,0.755,0,0,1,2,0.2245,1
463,2,11.13,22,0.5817,161.09,124.23,0,11.85,1.1935,0.3497,0,2,1,2,0.1235,0
464,4,59.99,13,0.6476,129.76,59.19,0,15.84,1.7823,0.5478,0,0,2,0,0.3204,0
465,7,118.83,3,0.6022,63.54,13.34,2,16.55,1.7621,0.3354,1,1,3,0,0.1082,0
466,2,26.09,37,0.5757,99.03,34.56,0,12.28,1.9519,0.6136,0,1,1,2,0.1401,0
467,8,158.56,10,0.0916,48.51,9.16,2,20.57,1.5005,0.3438,0,2,2,1,0.2455,1
468,3,57.24,19,0.8097,82.3,36.92,2,18.38,1.3078,0.4068,1,1,1,2,0.1546,0
469,5,74.97,7,0.7508,142.25,59.58,4,16.09,1.2275,0.3244,0,1,2,2,0.1393,0
470,5,71.12,0,0.18,130.3,105.91,2,13.99,1.1586,0.8903,1,1,0,3,0.4045,1
471,1,9.22,20,0.7123,77.02,94.87,1,9.79,1.6309,0.1906,0,0,2,1,0.1981,0
472,4,61.74,13,0.3336,59.59,105.24,2,15.97,1.3277,0.238,1,2,1,1,0.4087,0
473,3,61.19,22,0.4937,58.29,47.37,2,21.32,1.5769,0.2035,0,1,0,2,0.3403,0
474,3,32.17,1,0.8567,110.93,60.92,2,11.35,1.9117,0.5955,0,1,2,1,0.3558,0
475,2,29.0,2,0.867,136.1,100.88,2,16.09,0.9446,0.6668,0,0,0,3,0.5187,0
476,0,0.0,12,0.9041,77.64,19.13,0,9.75,1.7501,0.2411,1,1,3,2,0.4591,0
477,1,19.74,16,0.2561,232.6,3.96,0,11.93,1.388,0.4292,0,1,2,1,0.7945,0
478,7,126.14,1,0.2923,125.22,95.67,2,17.58,1.3647,0.5384,1,2,2,0,0.4171,0
479,4,62.22,0,0.3484,88.01,75.56,1,14.23,1.6156,0.5911,0,2,0,2,0.4567,0
480,3,38.73,18,0.3825,76.61,83.82,1,11.39,1.5323,0.3169,1,0,0,1,0.5099,0
481,9,238.39,9,0.6442,76.24,170.97,0,26.01,0.9112,0.4718,1,0,3,0,0.149,1
482,3,24.5,4,0.4454,155.86,32.56,1,8.47,0.8702,0.6398,0,1,0,1,0.2643,0
483,4,55.24,43,0.3784,176.66,160.96,0,14.31,1.2763,0.6768,1,3,0,2,0.1541,0
484,1,3.86,58,0.8833,98.57,25.06,0,8.4,1.643,0.2413,1,0,3,2,0.5037,0
485,2,28.0,17,0.6505,50.5,35.36,0,15.9,1.7743,0.3001,0,2,1,0,0.1984,0
486,6,103.84,4,0.3523,110.04,117.4,0,19.04,1.7573,0.7495,0,3,2,2,0.1891,0
487,2,24.49,18,0.2515,175.3,71.53,0,11.34,1.9084,0.2152,1,0,0,2,0.3615,0
488,6,69.68,13,0.6889,75.13,14.8,0,11.69,1.8267,0.1764,0,1,1,3,0.2546,0
489,2,29.01,21,0.3885,164.45,55.97,0,14.35,1.4931,0.3002,0,2,4,0,0.0558,0
490,4,51.42,2,0.6469,95.78,26.42,4,14.69,1.7109,0.8106,0,3,3,1,0.2513,0
491,5,67.24,1,0.5006,158.24,93.63,0,12.94,1.523,0.648,1,1,1,3,0.2691,0
492,13,206.37,6,0.5834,94.94,74.81,2,16.56,1.061,0.381,0,2,1,1,0.2552,1
493,1,10.41,28,0.4012,155.05,125.68,0,12.92,1.2098,0.207,1,2,2,3,0.4387,0
494,3,60.83,13,0.6072,78.5,172.12,3,19.12,1.0091,0.4586,0,1,2,2,0.4938,0
495,4,61.89,6,0.2204,28.32,72.33,1,15.45,1.146,0.5611,0,2,2,0,0.0664,0
496,5,77.2,0,0.5644,51.99,98.35,2,16.01,1.1283,0.5814,1,1,1,1,0.4226,0
497,8,191.68,1,0.2005,183.62,16.62,3,24.03,1.1113,0.5774,1,3,4,1,0.6588,0
498,2,20.17,29,0.4163,36.63,54.02,1,14.12,1.5121,0.43,0,1,3,2,0.1732,1
499,1,13.14,9,0.37,61.53,141.78,1,14.13,0.9755,0.1646,0,1,2,0,0.2764,0
500,6,92.31,9,0.8264,217.07,14.66,5,16.21,1.3838,0.1928,1,2,4,3,0.2557,0
501,7,132.86,8,0.6215,46.79,60.79,0,19.3,1.1836,0.238,0,0,1,2,0.138,1
502,5,80.83,1,0.1355,222.04,80.46,4,15.61,1.1092,0.2896,0,1,1,2,0.2461,0
503,6,114.91,3,0.1736,184.47,62.86,3,19.01,1.1156,0.4757,1,0,1,2,0.3097,1
504,2,16.48,37,0.5432,58.14,128.7,2,9.08,1.1016,0.5654,1,2,1,3,0.4866,0
505,2,21.87,59,0.3981,181.92,57.54,3,12.55,1.155,0.5579,1,1,0,3,0.4664,0
506,4,73.79,33,0.5255,186.78,70.08,1,18.63,1.1135,0.2498,0,2,4,3,0.6074,0
507,2,38.61,8,0.3841,112.18,233.29,1,16.29,1.6849,0.2009,1,2,3,3,0.5436,0
508,2,31.69,10,0.2161,151.2,55.13,1,13.88,1.0,0.3445,0,1,2,1,0.3471,0
509,4,66.9,6,0.2451,142.32,71.24,3,17.76,1.2701,0.3152,0,2,3,0,0.1859,1
510,0,0.0,39,0.375,219.1,27.85,0,8.35,1.1689,0.1127,1,1,1,1,0.2674,0
511,5,74.86,15,0.7157,218.95,40.96,1,14.41,1.6959,0.3347,0,1,0,3,0.6048,0
512,4,46.11,7,0.2009,27.88,36.63,3,12.5,1.4446,0.5114,0,0,2,3,0.2366,1
513,5,73.54,8,0.2895,45.97,50.08,0,13.25,1.5791,0.2109,1,0,3,0,0.5161,1
